604827027,314783630910169088,0,0,61,11,1
150929147,309251423609163776,0,0,61,69,13
307808646,309192296509890560,0,0,61,109,16
1213621656,308991037043507202,0,0,61,22,3
78928703,316192573129641985,0,0,61,114,16
461545184,309295103120375808,0,0,61,39,9
132354116,309322621932142592,0,0,61,58,7
1045434434,309094682481274880,0,0,61,39,10
462791518,316969735709396992,0,0,61,35,8
719304979,308978949063573504,0,0,61,30,1
260527668,309055289582309377,0,0,61,39,6
471017396,316518780928942080,0,0,61,34,4
352826644,309050591957626880,0,0,61,5,1
252849774,309116350234755072,0,0,61,127,3
135434205,309983551967858688,0,0,61,98,15
33987752,309306717123002370,0,0,61,23,5
30496742,317218034303516672,0,0,61,62,13
175481645,316499499684081664,0,0,61,50,12
1167249752,309026273374642176,0,0,61,16,2
865958136,310079257583964160,0,0,61,10,1
332252126,309390368330350592,0,0,61,8,1
400404423,316910499537244160,0,0,61,71,13
265553275,308901476070211586,0,0,61,51,9
245185508,312597341540585472,0,0,61,19,2
29752419,310055110967431168,0,0,61,14,2
1139377836,309079515890597889,0,0,61,59,9
554282408,309001237565698048,0,0,61,81,9
423761378,309153444659335169,0,0,61,11,2
386965266,309236999389315072,0,0,61,85,14
415265574,309105549927129090,0,0,61,62,17
429257300,316974588514942976,0,0,61,40,4
598117115,308980282835472385,0,0,61,39,12
357271543,316995937534877696,0,0,61,10,3
49036025,309106191651467264,0,0,61,14,1
478152163,309363856134782976,0,0,61,18,2
133719065,309036180341669890,0,0,61,104,22
110810401,309061434250248192,0,0,61,29,2
585973640,316900928139694080,0,0,61,11,1
542475678,317186849674256384,0,0,61,80,13
1293469758,317186950337556482,0,0,61,1,1
585025923,308991242535071745,0,0,61,33,8
472103510,309057147638013952,0,0,61,28,5
966871819,309964677578911744,0,0,61,45,13
550820012,316898776478539776,0,0,61,104,19
733161331,309002156135047168,0,0,61,30,6
567219518,312628828193316864,0,0,61,110,16
1295118343,317171079057637377,0,0,61,35,8
583876209,309103616327831552,0,0,61,39,9
43325882,309084263813378048,0,0,61,110,13
1297341906,316200034800644096,0,0,61,29,2
1270363873,312629885174681600,0,0,61,9,2
295781671,309062780617625600,0,0,61,10,2
1266925824,314773073830244352,0,0,61,11,1
112110080,317222195069861888,0,0,61,88,15
215986610,308935324074143748,0,0,61,18,4
716411366,309018719445712896,0,0,61,5,3
499005652,310016393351397376,0,0,61,107,15
179217433,309965680046923776,0,0,61,111,17
524742692,309221056864993280,0,0,61,52,8
344231884,312587321360908288,0,0,61,77,13
198240624,309358198022885377,0,0,61,32,4
1049126779,309207819628994560,0,0,61,14,2
99938283,317172299608518656,0,0,61,40,9
216971851,316171807109570561,0,0,61,77,13
1033474464,309375776342560769,0,0,61,51,10
849770922,308993956249747456,0,0,61,31,9
1026177782,312583978483863552,0,0,61,28,3
100977910,316914320560779266,0,0,61,26,4
821750359,309054186492944385,0,0,61,20,3
252575158,316119810343845888,0,0,61,103,20
154021646,309270625124487168,0,0,61,33,4
1101116720,309383653232889856,0,0,61,32,6
1251855067,310046948872822785,0,0,61,32,2
628980785,316527232426319873,0,0,61,22,3
52917139,309335368409423873,0,0,61,13,1
862370726,309076504355160064,0,0,61,52,9
160867238,308903279612551168,0,0,61,57,7
119150465,317180868592558081,0,0,61,20,3
237502868,310071825273085952,0,0,61,86,20
173874641,312591276610576384,0,0,61,97,11
470071339,309105898062741504,0,0,61,24,3
828372451,309170297385390080,0,0,61,17,2
113731019,309342117044568064,0,0,61,88,21
76702224,309078928654495745,0,0,61,14,1
59050221,309124587885580288,0,0,61,6,1
308875767,309350333707075584,0,0,61,30,5
565610123,316549713908359169,0,0,61,32,11
24029363,309985703624835073,0,0,61,109,17
146452077,316198608699523072,0,0,61,76,9
343127108,309009819132624896,0,0,61,12,1
328186009,316599743570661376,0,0,61,60,11
153916351,308968983363719168,0,0,61,42,9
419595538,312619453911277570,0,0,61,38,8
544680244,309359045280661504,0,0,61,98,15
200077427,308876658373435392,0,0,61,32,3
414397159,310017995588124672,0,0,61,57,8
28602592,309316028498837506,0,0,61,71,12
1256455634,312581113795203072,0,0,61,25,6
224738435,310059640828334081,0,0,61,15,2
188814081,309107051479584768,0,0,61,26,7
455624784,310003181297995776,0,0,61,90,18
129253934,314774302778073089,0,0,61,23,2
557927455,314798696845938689,0,0,61,42,5
42433122,309025191252594690,0,0,61,10,2
38817727,316546610114985985,0,0,61,112,16
394576315,309066958110875649,0,0,61,21,3
229258401,312601175151222784,0,0,61,89,12
478500379,309174848226205696,0,0,61,18,4
1032372355,308928814539497472,0,0,61,17,3
15342302,308945860186734592,0,0,61,103,18
